model,response_model,image_path,zpid,room_type,replicate,score,level,confidence,valid,room_type_judgment,reasoning,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,thought_tokens,latency_s,cost_usd,error
gemini-2.5-flash,,images/458844757/458844757_1.jpg,458844757,living_room,3,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/458844757/458844757_1.jpg,458844757,living_room,4,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,,images/458844757/458844757_1.jpg,458844757,living_room,5,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gpt-4o,gpt-4o-2024-08-06,images/451821668/451821668_4.jpg,451821668,bedroom,4,5.5,6,0.9,True,bedroom,"The bedroom features a contemporary design with a neutral color palette and modern artwork. The upholstered headboard and layered bedding add a touch of luxury. The room is well-lit with large windows and has a clean, minimalist aesthetic. However, it lacks the architectural details and premium materials seen in higher luxury levels.",2243,90,0,0,0,6.846,0.006508,
gpt-4o,gpt-4o-2024-08-06,images/451821668/451821668_4.jpg,451821668,bedroom,5,5.5,6,0.9,True,bedroom,"The bedroom features a contemporary design with a neutral color palette and modern artwork. The upholstered headboard and layered bedding add a touch of luxury, while the large windows provide ample natural light. The room is well-styled with a cohesive look, but lacks the high-end finishes or architectural details seen in higher luxury levels.",2243,93,1920,0,0,5.569,0.004137,
gpt-4o,gpt-4o-2024-08-06,images/79488683/79488683_5.jpg,79488683,bedroom,1,5.0,5,0.9,True,bedroom,"The bedroom features a cohesive contemporary design with matching furniture, layered bedding, and a small area rug. The hardwood flooring and neutral wall color add to the appeal, while the ceiling fan provides functional lighting. The room is well-maintained and styled, but lacks upscale or luxury features such as custom millwork or high-end materials.",2243,95,0,0,0,5.239,0.006557,
gpt-4o,gpt-4o-2024-08-06,images/79488683/79488683_5.jpg,79488683,bedroom,2,5.0,5,0.9,True,bedroom,"The bedroom features a cohesive contemporary design with matching wooden furniture, layered bedding, and a small area rug. The lighting is standard with a ceiling fan, and the room has a clean, updated look with neutral wall colors. The overall design is above average but lacks upscale or luxury elements like statement lighting or premium materials.",2243,93,1920,0,0,6.319,0.004137,
gemini-2.5-flash,,images/459718105/459718105_1.jpg,459718105,living_room,1,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,gemini-2.5-flash,images/122588155/122588155_2.jpg,122588155,living_room,1,3.8,4,0.9,True,living_room,"This living room features a very dated but well-maintained aesthetic, with ornate red damask wallpaper, antique-style furniture, and heavy drapes. While the parquet flooring and detailed fireplace mantel suggest quality materials, the overall design is distinctly old-fashioned and cluttered, preventing it from being considered updated or contemporary.",1156,1668,0,0,1549,10.934,0.004517,
gpt-4o,gpt-4o-2024-08-06,images/79488683/79488683_5.jpg,79488683,bedroom,3,5.0,5,0.9,True,bedroom,"The bedroom features a cohesive contemporary design with matching furniture, layered bedding, and a small area rug. The hardwood flooring and neutral wall color add to the appeal, while the ceiling fan provides functional lighting. The room is well-maintained and styled, but lacks upscale or luxury features such as custom millwork or high-end materials.",2243,95,1920,0,0,4.898,0.004157,
gemini-2.5-flash,,images/459718105/459718105_1.jpg,459718105,living_room,2,,,,,,,,,,,,,,"giving up after 4 attempts: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}"
gemini-2.5-flash,gemini-2.5-flash,images/459718105/459718105_1.jpg,459718105,living_room,5,6.1,6,4.5,True,living_room,"This living room features a cohesive contemporary design with high ceilings, light wood flooring, and large modern windows. The furniture, including the distinctive bouclé sofa and unique dining chairs, appears to be designer quality, contributing to an upscale aesthetic.",1156,1195,0,0,1091,8.274,0.003334,
gemini-2.5-flash,gemini-2.5-flash,images/459718105/459718105_1.jpg,459718105,living_room,4,5.8,6,4.5,True,living_room,"This living room features a cohesive, contemporary design with quality, modern furniture, including a distinctive sofa and stylish dining set. It has light wood flooring, recessed lighting, and a clean, minimalist aesthetic, indicating a well-executed renovation and design intent. While upscale, it lacks grand architectural features, expansive windows, or statement lighting to reach higher luxury levels.",1156,1424,0,0,1296,9.042,0.003907,
gemini-2.5-flash,gemini-2.5-flash,images/459718105/459718105_1.jpg,459718105,living_room,3,5.8,6,4.5,True,living_room,"This living room features a cohesive, contemporary design with quality, modern furniture, including a distinctive sofa and stylish dining set. It has light wood flooring, recessed lighting, and a clean, minimalist aesthetic, indicating a well-executed renovation and design intent. While upscale, it lacks grand architectural features, expansive windows, or statement lighting to reach higher luxury levels.",1156,1424,0,0,1296,11.454,0.003907,
gpt-4o,gpt-4o-2024-08-06,images/79488683/79488683_5.jpg,79488683,bedroom,5,5.0,5,0.9,True,bedroom,"The bedroom features a cohesive contemporary design with matching furniture, layered bedding, and a small area rug. The hardwood flooring and neutral wall color add to the appeal, while the ceiling fan provides functional lighting. The room is well-maintained and styled, but lacks upscale or luxury features such as custom millwork or high-end materials.",2243,95,1920,0,0,4.794,0.004157,
gemini-2.5-flash,gemini-2.5-flash,images/122588155/122588155_2.jpg,122588155,living_room,2,3.5,4,4.5,True,living_room,"This living room features a very specific, heavily dated traditional aesthetic with ornate red patterned wallpaper, heavy drapes, and antique-style furniture. While well-maintained with a parquet floor and an ornate fireplace, the overall design is cluttered and far from contemporary, aligning it with a 'dated but maintained' luxury level.",1156,1182,0,0,1062,9.07,0.003302,
gemini-2.5-flash,gemini-2.5-flash,images/122588155/122588155_2.jpg,122588155,living_room,3,3.8,4,0.9,True,living_room,"This living room features a very dated but well-maintained aesthetic, with ornate red damask wallpaper, antique-style furniture, and heavy drapes. While the parquet flooring and detailed fireplace mantel suggest quality materials, the overall design is distinctly old-fashioned and cluttered, preventing it from being considered updated or contemporary.",1156,1668,711,0,1549,11.988,0.004357,
gpt-4o,gpt-4o-2024-08-06,images/448006342/448006342_4.jpg,448006342,bedroom,1,5.5,6,0.9,True,bedroom,"The bedroom features a contemporary design with a cohesive color palette, a modern upholstered headboard, and matching furniture. The room is well-lit with natural light and has a clean, minimalist aesthetic. The flooring and bedding are of good quality, indicating a nicely renovated space.",2243,83,0,0,0,4.901,0.006437,
gemini-2.5-flash,gemini-2.5-flash,images/122588155/122588155_2.jpg,122588155,living_room,4,3.5,4,4.5,True,living_room,"This living room features a very specific, heavily dated traditional aesthetic with ornate red patterned wallpaper, heavy drapes, and antique-style furniture. While well-maintained with a parquet floor and an ornate fireplace, the overall design is cluttered and far from contemporary, aligning it with a 'dated but maintained' luxury level.",1156,1182,0,0,1062,8.822,0.003302,
gemini-2.5-flash,gemini-2.5-flash,images/245523004/245523004_4.jpg,245523004,living_room,2,5.3,5,0.9,True,living_room,"The living room features a cohesive contemporary design with dark hardwood floors, a modern leather sectional, and a dropped ceiling with integrated recessed lighting. While nicely renovated and styled, the visible wall-mounted AC unit and standard apartment windows with a radiator prevent it from reaching higher luxury levels.",1156,1349,711,0,1237,9.074,0.003559,
gemini-2.5-flash,gemini-2.5-flash,images/245523004/245523004_4.jpg,245523004,living_room,3,5.3,5,0.9,True,living_room,"This living room features quality hardwood flooring, a modern black leather sectional, and a dropped ceiling with recessed lighting, indicating a nicely renovated space. The large window offers a good view, but the visible wall-mounted AC unit and lack of high-end architectural details or designer finishes keep it from reaching higher luxury levels.",1156,709,711,0,589,6.254,0.001959,
gemini-2.5-flash,gemini-2.5-flash,images/122588155/122588155_2.jpg,122588155,living_room,5,3.8,4,0.9,True,living_room,"This living room features a very dated but well-maintained aesthetic, with ornate red damask wallpaper, antique-style furniture, and heavy drapes. While the parquet flooring and detailed fireplace mantel suggest quality materials, the overall design is distinctly old-fashioned and cluttered, preventing it from being considered updated or contemporary.",1156,1668,0,0,1549,11.666,0.004517,
gpt-4o,gpt-4o-2024-08-06,images/448006342/448006342_4.jpg,448006342,bedroom,2,5.5,6,0.9,True,bedroom,"The bedroom features a cohesive contemporary design with a neutral color palette. The upholstered headboard and matching furniture set, including a nightstand, contribute to a nicely renovated appearance. The room is well-lit with natural light and has a clean, modern aesthetic, but lacks the upscale features like statement lighting or architectural details seen in higher levels.",2243,96,1920,0,0,6.015,0.004168,
gemini-2.5-flash,gemini-2.5-flash,images/245523004/245523004_4.jpg,245523004,living_room,1,5.3,5,0.9,True,living_room,"This living room features quality hardwood flooring, a modern black leather sectional, and a dropped ceiling with recessed lighting, indicating a nicely renovated space. The large window offers a good view, but the visible wall-mounted AC unit and lack of high-end architectural details or designer finishes keep it from reaching higher luxury levels.",1156,709,0,0,589,6.109,0.002119,
gemini-2.5-flash,gemini-2.5-flash,images/245523004/245523004_4.jpg,245523004,living_room,5,5.3,5,0.9,True,living_room,"This living room features quality hardwood flooring, a modern black leather sectional, and a dropped ceiling with recessed lighting, indicating a nicely renovated space. The large window offers a good view, but the visible wall-mounted AC unit and lack of high-end architectural details or designer finishes keep it from reaching higher luxury levels.",1156,709,0,0,589,6.137,0.002119,
gemini-2.5-flash,gemini-2.5-flash,images/245523004/245523004_4.jpg,245523004,living_room,4,5.3,5,0.9,True,living_room,"This living room features quality hardwood flooring, a modern black leather sectional, and a dropped ceiling with recessed lighting, indicating a nicely renovated space. The large window offers a good view, but the visible wall-mounted AC unit and lack of high-end architectural details or designer finishes keep it from reaching higher luxury levels.",1156,709,0,0,589,7.723,0.002119,
gpt-4o,gpt-4o-2024-08-06,images/2054934812/2054934812_14.jpg,2054934812,bedroom,4,2.2,2,0.95,True,bedroom,"The room is empty with basic features such as a ceiling fan and hardwood flooring. The walls are plain white, and there is no furniture or decor, indicating a lack of design elements. The condition of the floor appears worn, which detracts from the overall appeal.",2243,83,1920,0,0,5.675,0.004038,
gemini-2.5-flash,gemini-2.5-flash,images/320252928/320252928_12.jpg,320252928,living_room,2,5.0,5,0.9,True,living_room,"The living room features a large, open-concept layout with modern wood-look flooring and painted brick walls, creating a contemporary aesthetic. It is nicely furnished with coordinated, comfortable pieces and benefits from ample natural light through large French doors. While updated and well-maintained, it lacks premium designer finishes, statement lighting, or architectural grandeur to reach higher luxury levels.",1156,1434,0,0,1305,9.153,0.003932,
gemini-2.5-flash,gemini-2.5-flash,images/320252928/320252928_12.jpg,320252928,living_room,1,5.0,5,0.9,True,living_room,"The living room features a large, open-concept layout with modern wood-look flooring and painted brick walls, creating a contemporary aesthetic. It is nicely furnished with coordinated, comfortable pieces and benefits from ample natural light through large French doors. While updated and well-maintained, it lacks premium designer finishes, statement lighting, or architectural grandeur to reach higher luxury levels.",1156,1434,711,0,1305,10.538,0.003772,
